date,id,text, bot_non_bot
Wed Apr 25 06:16:00 +0000 2018,989025211495268352,"""I like him a lot."" US President Donald Trump and French President Emmanuel Macron greet each other for Trump's fir… https://t.co/mxqoIXnRi6", 1
Wed Apr 25 06:08:07 +0000 2018,989023228776665088,The US is monitoring flights from Iran into Syria that may be carrying weapons systems for potential use by the Ass… https://t.co/KXBcnbahph, 1
Wed Apr 25 06:01:00 +0000 2018,989021437125066752,"""When I was a kid I was playing the PlayStation as Liverpool,"" Mo Salah tells CNN in an exclusive interview -- and… https://t.co/An3qIBT5qN", 1
Wed Apr 25 05:59:05 +0000 2018,989020956453634048,Why James Comey is not done with Donald Trump | Analysis by @stcollinson https://t.co/0ouFaRqkBF https://t.co/T4x6H6L1Mr, 1
Wed Apr 25 05:52:03 +0000 2018,989019183852777472,Chinese ride-hailing company Didi Chuxing is best known for driving Uber out of China. Now it's taking their rivalr… https://t.co/sd5czDI3t2, 1
Wed Apr 25 05:45:06 +0000 2018,989017435243151360,A new study shows excessive caffeine intake during pregnancy is linked to excess growth during a baby's first year… https://t.co/YViRCefuWz, 1
Wed Apr 25 05:37:04 +0000 2018,989015414217854976,It took a devastating earthquake and ensuing tsunami to transform Misaki Tanaka's view of disaster relief and inspi… https://t.co/L0TS3jwTOU, 1
Wed Apr 25 05:31:00 +0000 2018,989013887348498432,"US President Donald Trump on French President Emmanuel Macron: ""They're all saying what a great relationship we hav… https://t.co/REiaFDZc76", 1
Wed Apr 25 05:28:32 +0000 2018,989013268231606274,"Hospitals may soon have to post their standard prices for patients online, under a proposed rule unveiled by the Tr… https://t.co/6N61GhjUuv", 1
Wed Apr 25 05:22:43 +0000 2018,989011802431291392,Australia's forgotten indigenous World War II veterans https://t.co/fCFzpvss59 https://t.co/H7I46Lbkjj, 1
Wed Apr 25 05:12:00 +0000 2018,989009106563461120,The #royalbaby is fifth in line to the British throne. Here's how it all works: https://t.co/LGvJSHoE9j https://t.co/rLlwzWKkqq, 1
Wed Apr 25 05:01:20 +0000 2018,989006423941111808,The hands did the talking during Macron's visit | GIF analysis by Brenna Williams https://t.co/MoXIjxr3nK https://t.co/OIVjlO9irU, 1
Wed Apr 25 05:01:00 +0000 2018,989006337513320448,"What's it like being Mo Salah? Turns out the ""Egyptian King"" is feeling a lot of love from Liverpool fans and the c… https://t.co/KNx4DsF0l2", 1
Wed Apr 25 04:49:13 +0000 2018,989003372572413957,Democratic Sen. Jon Tester says embattled Veterans Affairs nominee Ronny Jackson was known for handing out prescrip… https://t.co/iGXP37fgXo, 1
Wed Apr 25 04:46:00 +0000 2018,989002562719318016,Amazon has launched a new service in 37 US cities that delivers packages to the trunk of your car… https://t.co/utTx5g5ugL, 1
Wed Apr 25 04:37:32 +0000 2018,989000432201674752,A statue of suffragist leader Millicent Fawcett has been unveiled in London's Parliament Square -- the area's first… https://t.co/2pxQeYQDym, 1
Wed Apr 25 04:31:00 +0000 2018,988998787501776896,"A new study suggests the atmosphere on the planet Uranus is composed of hydrogen sulfide, the same molecule that ma… https://t.co/d2FhohEirC", 1
Wed Apr 25 04:26:59 +0000 2018,988997778645897216,Monkey ©. Monkey don't. https://t.co/DaqqaB5KU9, 1
Wed Apr 25 04:16:22 +0000 2018,988995106001874945,These mysterious Arctic ice holes have NASA scientists puzzled https://t.co/qkiPdmsjrv https://t.co/D2dpqDqj9C, 1
Wed Apr 25 04:09:57 +0000 2018,988993492058861568,Philadelphia rapper Meek Mill has been released from prison https://t.co/o5ZfKlkWYF https://t.co/AoXY4e4XEY, 1
Wed Apr 25 04:03:16 +0000 2018,988991810998538241,The story behind that viral photo of the past 4 presidents all in the same place https://t.co/HW8x4XM2Zt https://t.co/LMiilXUt5d, 1
Wed Apr 25 04:01:00 +0000 2018,988991238400442368,"""I actually tried to count the hairs on her eyelashes just because I was just like, I almost didn't see you anymore… https://t.co/C0Z36V8JlX", 1
Wed Apr 25 03:56:36 +0000 2018,988990133058883590,"Nude butts, crime confessions and bullying: Facebook has clarified exactly what you're not allowed to post, and the… https://t.co/GvwNHU9Fa5", 1
Wed Apr 25 03:44:26 +0000 2018,988987068662591489,"Safety first! ...or second. Either way, @Bourdain is back with a new season of #PartsUnknown. Better bring a helmet… https://t.co/wVMN3Zqinv", 1
Wed Apr 25 03:32:34 +0000 2018,988984081881935872,"Medical marijuana could save many people addicted to opioids, @drsanjaygupta says. Read his open letter to Attorney… https://t.co/zU277Lvu2h", 1
Wed Apr 25 03:21:07 +0000 2018,988981200197963776,A young US serviceman injured in Afghanistan was the recipient of the world's first successful total penis and scro… https://t.co/Ruoo6qEODP, 1
Wed Apr 25 03:08:43 +0000 2018,988978082794090496,"A teen made a ""promposal"" that included a joke that ""if I was black I'd be picking cotton."" It immediately sparked… https://t.co/pBlMFaoWFj", 1
Wed Apr 25 03:01:03 +0000 2018,988976150478315520,A video animation detailing the Parkland shooter's path through the school was played during a meeting of the Marjo… https://t.co/Q1u4joC3Iu, 1
Wed Apr 25 02:55:40 +0000 2018,988974797190303744,"RT @CNNTonight: Former Obama adviser David Axelrod says in his experience embattled VA nominee Ronny Jackson was ""very professional, very c…", 1
Wed Apr 25 02:46:04 +0000 2018,988972382172925952,"The super groovy talent behind ""Schoolhouse Rock"" | By Gene Seymour via @CNNOpinion https://t.co/kEniOxsiwq https://t.co/VNe7btcWO4", 1
Wed Apr 25 02:31:04 +0000 2018,988968607450304512,"Busloads of Central American migrants have arrived in the Mexican border city Tijuana, and more are coming.

But it… https://t.co/MEHonMQtlg", 1
Wed Apr 25 02:14:15 +0000 2018,988964373975662592,JUST IN: Another federal judge has overruled the Trump administration's efforts to end the DACA program -- this tim… https://t.co/SGllmb0Qeu, 1
Wed Apr 25 02:05:18 +0000 2018,988962122322366465,The complete guest list for President Donald Trump's first state dinner https://t.co/KIiozkPP47 https://t.co/soiuimqLI4, 1
Wed Apr 25 02:00:23 +0000 2018,988960884461621248,"RT @AC360: Sen. Richard Blumenthal: ""There is an abject failure of vetting in this White House. I count more than 20 high-level nominees wh…", 1
Wed Apr 25 01:59:08 +0000 2018,988960568513097730,"Former FBI Director James Comey's book tour has stirred up some backlash, but one week after the book launch, ""A Hi… https://t.co/sMl5NOFNbx", 1
Wed Apr 25 01:51:08 +0000 2018,988958554861264896,"Hospitals may soon have to post their standard prices for patients online, under a proposed rule unveiled by the Tr… https://t.co/ICsvgZTse8", 1
Wed Apr 25 01:51:07 +0000 2018,988958552327942145,Student-run publications band together for a #SaveStudentNewsrooms campaign https://t.co/85777NGgsa https://t.co/zbjhqSsyaV, 1
Wed Apr 25 01:41:07 +0000 2018,988956034655014917,Canada shows the world the right way to face up to evil | By Andrew Cohen via @CNNOpinion https://t.co/F9lMyKIS0h https://t.co/VxHGZXRZH4, 1
Wed Apr 25 01:31:04 +0000 2018,988953505170952192,"Mick Mulvaney, acting CFPB director, said he doesn't want to keep the contents of a database of complaints about ba… https://t.co/EB80a6VpmO", 1
Wed Apr 25 01:25:01 +0000 2018,988951985943654405,"Watch former FBI Director James Comey in a live town hall hosted by CNN’s @andersoncooper tomorrow, 8p ET.… https://t.co/pvMCamMBoj", 1
Wed Apr 25 01:24:14 +0000 2018,988951788496842752,"Two Dallas police officers were shot and critically wounded, the city's police department said… https://t.co/zkOpDzUJX5", 1
Wed Apr 25 01:13:11 +0000 2018,988949008067514368,"During an overseas trip in 2015, Rear Adm. Ronny Jackson, the White House physician, was intoxicated and banged on… https://t.co/3eAMYMXYpm", 1
Wed Apr 25 01:08:53 +0000 2018,988947924532031489,Democratic Sen. Jon Tester says embattled Veterans Affairs nominee Ronny Jackson was known for handing out prescrip… https://t.co/x8QAJITPwF, 1
Wed Apr 25 00:56:44 +0000 2018,988944867979087873,President Trump speaks at a state dinner held for the French President's visit. Watch CNN: https://t.co/UYpqI3w42L… https://t.co/6cvbEuYQ0d, 1
Wed Apr 25 00:54:11 +0000 2018,988944226611216384,"""If the President hires only the best people, why aren't they still on the job?"" Anderson Cooper takes a look at th… https://t.co/mjQ3Lj0AZq", 1
Wed Apr 25 00:45:04 +0000 2018,988941932113072128,"RT @OutFrontCNN: When President Trump and President Macron got together on Tuesday, it was a touchy-feely affair. There were hands to be he…", 1
Wed Apr 25 00:43:27 +0000 2018,988941523902328832,"""I like him a lot."" US President Donald Trump and French President Emmanuel Macron greet each other for Trump's fir… https://t.co/QgytnVdlfr", 1
Wed Apr 25 00:31:09 +0000 2018,988938427197480960,Trump keeps saying the US has spent $7 trillion in the Middle East | Analysis by CNN's Z. Byron Wolf… https://t.co/VaSP5o5SUC, 1
Wed Apr 25 00:26:04 +0000 2018,988937148337356800,Melania Trump masters the moment https://t.co/DhCcNnjvd7 https://t.co/fSudYlMhL7, 1
Wed Apr 25 00:21:29 +0000 2018,988935994975182848,Apple CEO Tim Cook and Rupert Murdoch are among those on the guest list for Trump's first state dinner… https://t.co/QYEUPGthgg, 1
Wed Apr 25 00:16:22 +0000 2018,988934707961319425,"RT @OutFrontCNN: ""Everything was gold, Erin ... it definitely had a feel of 'Trumpiness' if you will, and that aesthetic."" - Kate Bennett p…", 1
Wed Apr 25 00:16:03 +0000 2018,988934627938258944,"A judge has approved the release of actress Allison Mack on a $5 million bond, days after the former ""Smallville"" s… https://t.co/CZY2dKApCt", 1
Wed Apr 25 00:11:22 +0000 2018,988933450924216320,The Toronto van suspect apparently lauded an American mass killer https://t.co/YCjMzNILwm, 1
Wed Apr 25 00:06:08 +0000 2018,988932134403559429,Australia's forgotten indigenous World War II veterans https://t.co/eSo4NMgA48 https://t.co/1hoahxNx8u, 1
Wed Apr 25 00:01:03 +0000 2018,988930854515822593,"Bob Dorough, whose catchy ""Schoolhouse Rock"" tunes taught kids grammar and math, has died at age 94.… https://t.co/L8N4G15XeP", 1
Wed Apr 25 00:00:14 +0000 2018,988930646784520193,"RT @OutFrontCNN: With Trump's VA pick under fire, does the White House have a vetting problem? ""They do, they are not carefully vetting,"" s…", 1
Tue Apr 24 23:54:47 +0000 2018,988929275188346881,"Adm. Harry Harris, the top US military official overseeing operations across Asia who had been tapped as ambassador… https://t.co/dVh8BSQupL", 1
Tue Apr 24 23:48:20 +0000 2018,988927653980717056,"US President Donald Trump on French President Emmanuel Macron: ""They're all saying what a great relationship we hav… https://t.co/JiVfryNlh5", 1
Tue Apr 24 23:38:00 +0000 2018,988925051046113280,It took a devastating earthquake and ensuing tsunami to transform Misaki Tanaka's view of disaster relief and inspi… https://t.co/JNBVq4z587, 1
Tue Apr 24 23:31:21 +0000 2018,988923377976008705,"Meek Mill has been released from prison.

After spending nearly five months incarcerated after a controversial sent… https://t.co/HVF2tk1bXn", 1
Tue Apr 24 23:30:13 +0000 2018,988923094743027712,President Trump and first lady Melania Trump are hosting their first state dinner tonight for French President Emma… https://t.co/LKBJcFuzhs, 1
Tue Apr 24 23:23:54 +0000 2018,988921505366016000,"A teen made a ""promposal"" that included a joke that ""if I was black I'd be picking cotton."" It immediately sparked… https://t.co/tuMULkaaag", 1
Tue Apr 24 23:15:11 +0000 2018,988919311858327552,"""With the (Ronny) Jackson pick, Trump has managed to be simultaneously reckless, thoughtless and disloyal, by publi… https://t.co/JJtvuXEt5d", 1
Tue Apr 24 23:07:26 +0000 2018,988917361884450816,A young US serviceman injured in Afghanistan was the recipient of the world's first successful total penis and scro… https://t.co/OCQNgmWqt6, 1
Tue Apr 24 23:00:31 +0000 2018,988915618278555648,"""When I was a kid I was playing the PlayStation as Liverpool,"" Mo Salah tells CNN in an exclusive interview -- and… https://t.co/kVjcSuRntV", 1
Tue Apr 24 22:57:38 +0000 2018,988914892806787072,"RT @TheLeadCNN: “This is not a bromance, it’s who can ‘out-do’ the other.” CNN’s @kaitlancollins explains the touchy relationship between P…", 1
Tue Apr 24 22:53:36 +0000 2018,988913878015905792,The hands did the talking during Macron's visit | GIF analysis by Brenna Williams https://t.co/xSDnbdIRUU https://t.co/NC5Zv6iIgR, 1
Tue Apr 24 22:50:27 +0000 2018,988913086827462656,Some lawmakers fear White House vetting isn't good enough on nominees https://t.co/mISe4hUYcy https://t.co/TaZOCWGRhP, 1
Tue Apr 24 22:45:08 +0000 2018,988911747317862400,"Former FBI director James Comey answers questions from a live audience at CNN's Town Hall, hosted by… https://t.co/vhuQdj7PRc", 1
Tue Apr 24 22:40:02 +0000 2018,988910464414507008,Donald Trump just effectively killed Ronny Jackson's nomination | Analysis by @CillizzaCNN https://t.co/ilyW9glYrW https://t.co/IYWQ35YXkz, 1
Tue Apr 24 22:25:39 +0000 2018,988906844583178240,"What's it like being Mo Salah? Turns out the ""Egyptian King"" is feeling a lot of love from Liverpool fans and the c… https://t.co/mAQ5TiRCmS", 1
Tue Apr 24 22:17:28 +0000 2018,988904785528213505,President Trump and first lady Melania Trump are hosting their first state dinner tonight for French President Emma… https://t.co/074fqnmoPA, 1
Tue Apr 24 22:14:27 +0000 2018,988904028489895936,"Dr. Scott Gottlieb, commissioner of the US Food and Drug Administration, has announced a ""blitz"" on retailers for v… https://t.co/OrujDcNccy", 1
Tue Apr 24 22:05:49 +0000 2018,988901855441846272,"JUST IN: A 2012 Navy Medical Inspector General report recommended the Navy ""consider"" replacing Dr. Ronny Jackson,… https://t.co/QxlPVC0Pod", 1
Tue Apr 24 21:48:42 +0000 2018,988897547103027200,"Dr. Ronny Jackson, the embattled pick to lead the Veterans Affairs agency, is not planning to withdraw his nominati… https://t.co/zKpZpousvQ", 1
Tue Apr 24 21:43:52 +0000 2018,988896329463156736,Senate Republicans are becoming increasingly frustrated with EPA chief Scott Pruitt as he faces an array of ethical… https://t.co/RtIKfaqOVW, 1
Tue Apr 24 21:31:29 +0000 2018,988893211648299008,"Mohamed Salah put in a magical performance against former club Roma, as two goals and two assists helped Liverpool… https://t.co/18ZXptEI5a", 1
Tue Apr 24 21:17:41 +0000 2018,988889741629251584,"President Donald Trump met with his embattled pick to lead the Veterans Affairs agency, Dr. Ronny Jackson, in the O… https://t.co/GVkLjBlgfG", 1
Tue Apr 24 21:10:15 +0000 2018,988887871993073666,RT @CNNMoney: Dow drops 425 points on earnings for its longest losing streak in a year https://t.co/BUjgjpwHYg https://t.co/W0hw223UBv, 1
Tue Apr 24 21:03:31 +0000 2018,988886176970035201,"US President Donald Trump on French President Emmanuel Macron: ""They're all saying what a great relationship we hav… https://t.co/xD4C57vLy8", 1
Tue Apr 24 20:50:55 +0000 2018,988883005489012737,"Meek Mill is a free man. After spending nearly five months in jail following a controversial November ruling, the P… https://t.co/6dKA4VB3O7", 1
